,time_bucket,time,bytes,host,latency,method,response,url,useragent
1919,2025-01-23-23-06,2025-01-23T23:06:12.771Z,4920,167.213.66.60,2534,DELETE,500,/usr/admin,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
1920,2025-01-23-23-06,2025-01-23T23:06:12.162Z,5085,208.30.31.70,4440,POST,200,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
1921,2025-01-23-23-06,2025-01-23T23:06:11.553Z,5004,173.107.24.198,2895,DELETE,404,/usr/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
1922,2025-01-23-23-06,2025-01-23T23:06:10.946Z,5060,32.230.73.75,4178,POST,303,/usr/admin,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
1923,2025-01-23-23-06,2025-01-23T23:06:10.340Z,5119,199.196.69.73,3137,PUT,500,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
1924,2025-01-23-23-06,2025-01-23T23:06:09.730Z,4915,112.233.185.42,4432,PUT,403,/usr/admin,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
1925,2025-01-23-23-06,2025-01-23T23:06:09.124Z,4953,206.228.23.152,2699,DELETE,502,/usr/register,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1926,2025-01-23-23-06,2025-01-23T23:06:08.516Z,5066,52.206.180.71,1017,DELETE,200,/usr/register,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
1927,2025-01-23-23-06,2025-01-23T23:06:07.909Z,4960,48.243.29.185,1827,PUT,500,/usr/admin,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1928,2025-01-23-23-06,2025-01-23T23:06:07.302Z,5048,152.145.82.226,1561,PUT,200,/usr/admin,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1929,2025-01-23-23-06,2025-01-23T23:06:06.696Z,5023,136.82.236.75,2199,PUT,502,/usr/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
1930,2025-01-23-23-06,2025-01-23T23:06:06.090Z,5054,200.139.172.5,2113,DELETE,404,/usr,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1931,2025-01-23-23-06,2025-01-23T23:06:05.483Z,4917,56.15.161.66,1320,DELETE,403,/usr/admin/developer,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1932,2025-01-23-23-06,2025-01-23T23:06:04.877Z,4981,20.50.251.149,3725,POST,404,/usr/admin/developer,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
1933,2025-01-23-23-06,2025-01-23T23:06:04.270Z,5033,46.2.68.169,1669,POST,304,/usr/login,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
1934,2025-01-23-23-06,2025-01-23T23:06:03.660Z,4955,51.210.15.136,4121,PUT,502,/usr/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
1935,2025-01-23-23-06,2025-01-23T23:06:03.053Z,5026,28.137.240.151,3440,GET,404,/usr/admin/developer,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
1936,2025-01-23-23-06,2025-01-23T23:06:02.442Z,5011,43.37.120.201,3915,DELETE,502,/usr/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
1937,2025-01-23-23-06,2025-01-23T23:06:01.834Z,5081,48.192.62.202,1556,DELETE,500,/usr/admin/developer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
1938,2025-01-23-23-06,2025-01-23T23:06:01.227Z,4992,79.190.97.238,4377,GET,404,/usr/admin/developer,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1939,2025-01-23-23-06,2025-01-23T23:06:00.621Z,4966,135.126.45.78,4483,POST,502,/usr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
1940,2025-01-23-23-06,2025-01-23T23:06:00.011Z,5023,76.91.193.173,802,DELETE,500,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
1941,2025-01-23-23-10,2025-01-23T23:10:59.466Z,4999,161.218.25.41,1798,PUT,500,/usr/admin,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
1942,2025-01-23-23-10,2025-01-23T23:10:58.859Z,5013,171.133.250.165,2071,DELETE,200,/usr,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1943,2025-01-23-23-10,2025-01-23T23:10:58.252Z,4989,58.77.29.78,4144,GET,200,/usr/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
1944,2025-01-23-23-10,2025-01-23T23:10:57.646Z,4975,64.216.110.169,3538,PUT,304,/usr/admin/developer,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
1945,2025-01-23-23-10,2025-01-23T23:10:57.039Z,5000,215.172.91.155,1085,GET,200,/usr/login,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
1946,2025-01-23-23-10,2025-01-23T23:10:56.432Z,5010,59.203.102.245,3397,POST,502,/usr/admin/developer,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
1947,2025-01-23-23-10,2025-01-23T23:10:55.825Z,5005,18.249.2.47,2360,GET,404,/usr/register,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1948,2025-01-23-23-10,2025-01-23T23:10:55.218Z,5136,97.122.42.63,3529,PUT,303,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
1949,2025-01-23-23-10,2025-01-23T23:10:54.612Z,4893,167.51.0.25,3329,POST,304,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
1950,2025-01-23-23-10,2025-01-23T23:10:54.005Z,4919,42.250.139.58,1191,DELETE,304,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1951,2025-01-23-23-10,2025-01-23T23:10:53.398Z,4980,64.97.178.90,4761,POST,500,/usr/login,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1952,2025-01-23-23-10,2025-01-23T23:10:52.788Z,5062,140.183.106.4,4293,POST,500,/usr/admin,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
1953,2025-01-23-23-10,2025-01-23T23:10:52.181Z,4925,28.98.32.213,2941,GET,404,/usr/login,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1954,2025-01-23-23-10,2025-01-23T23:10:51.573Z,5045,180.25.14.16,69,GET,403,/usr/admin,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
1955,2025-01-23-23-10,2025-01-23T23:10:50.967Z,5070,105.177.186.214,2214,POST,403,/usr/register,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
1956,2025-01-23-23-10,2025-01-23T23:10:50.360Z,4912,62.151.50.119,266,PUT,304,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
1957,2025-01-23-23-10,2025-01-23T23:10:49.753Z,4899,151.246.37.183,1885,DELETE,200,/usr/login,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
1958,2025-01-23-23-10,2025-01-23T23:10:49.145Z,5012,222.44.169.216,3432,PUT,502,/usr/register,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
1959,2025-01-23-23-10,2025-01-23T23:10:48.539Z,4960,13.171.184.116,4351,POST,200,/usr/admin,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1960,2025-01-23-23-10,2025-01-23T23:10:47.922Z,5052,115.246.198.111,210,DELETE,500,/usr/admin,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
1961,2025-01-23-23-10,2025-01-23T23:10:47.315Z,5052,105.26.134.34,3528,GET,303,/usr/admin/developer,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
1962,2025-01-23-23-10,2025-01-23T23:10:46.708Z,5025,197.49.43.0,1792,GET,500,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
1963,2025-01-23-23-10,2025-01-23T23:10:46.102Z,4962,201.166.40.44,4308,GET,303,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
1964,2025-01-23-23-10,2025-01-23T23:10:45.496Z,4971,81.80.190.230,2573,POST,502,/usr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
1965,2025-01-23-23-10,2025-01-23T23:10:44.888Z,4928,71.86.137.242,2989,PUT,303,/usr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
1966,2025-01-23-23-10,2025-01-23T23:10:44.282Z,5009,177.100.227.130,2522,DELETE,502,/usr,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
1967,2025-01-23-23-10,2025-01-23T23:10:43.673Z,5023,142.73.86.5,4979,PUT,404,/usr/login,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1968,2025-01-23-23-10,2025-01-23T23:10:43.067Z,5013,73.254.186.54,3639,GET,403,/usr/register,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1969,2025-01-23-23-10,2025-01-23T23:10:42.460Z,4973,100.189.111.138,3966,GET,502,/usr/register,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
1970,2025-01-23-23-10,2025-01-23T23:10:41.853Z,5071,53.98.243.88,119,POST,403,/usr/admin/developer,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
1971,2025-01-23-23-10,2025-01-23T23:10:41.247Z,5118,76.83.195.237,1368,PUT,502,/usr/admin,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1972,2025-01-23-23-10,2025-01-23T23:10:40.641Z,5105,40.223.196.30,90,POST,303,/usr/admin/developer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
1973,2025-01-23-23-10,2025-01-23T23:10:40.034Z,4959,138.105.2.174,4506,GET,404,/usr/admin/developer,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
1974,2025-01-23-23-10,2025-01-23T23:10:39.427Z,5034,30.40.118.178,654,POST,304,/usr/login,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
1975,2025-01-23-23-10,2025-01-23T23:10:38.820Z,5009,31.110.164.176,3277,GET,303,/usr/login,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
1976,2025-01-23-23-10,2025-01-23T23:10:38.214Z,4933,211.139.102.227,4553,GET,303,/usr/admin,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1977,2025-01-23-23-10,2025-01-23T23:10:37.607Z,5035,74.88.13.238,3975,GET,500,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
1978,2025-01-23-23-10,2025-01-23T23:10:37.000Z,5024,140.187.110.114,189,PUT,404,/usr/register,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1979,2025-01-23-23-10,2025-01-23T23:10:36.393Z,4989,6.115.100.26,842,DELETE,500,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
1980,2025-01-23-23-10,2025-01-23T23:10:35.787Z,5078,208.71.126.182,4852,GET,403,/usr/admin,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1981,2025-01-23-23-10,2025-01-23T23:10:35.180Z,4968,153.223.79.160,2188,DELETE,304,/usr,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
1982,2025-01-23-23-10,2025-01-23T23:10:34.573Z,5127,25.19.138.142,1716,POST,403,/usr/admin/developer,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1983,2025-01-23-23-10,2025-01-23T23:10:33.967Z,4976,207.140.65.86,2280,DELETE,303,/usr/login,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
1984,2025-01-23-23-10,2025-01-23T23:10:33.360Z,5018,203.190.191.148,2861,POST,404,/usr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
1985,2025-01-23-23-10,2025-01-23T23:10:32.754Z,4977,150.235.234.46,3768,PUT,500,/usr/login,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
1986,2025-01-23-23-10,2025-01-23T23:10:32.140Z,5001,152.192.235.40,2891,POST,502,/usr/login,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
1987,2025-01-23-23-10,2025-01-23T23:10:31.534Z,4952,25.200.201.112,3155,DELETE,200,/usr/admin/developer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
1988,2025-01-23-23-10,2025-01-23T23:10:30.927Z,4989,94.44.71.107,2672,GET,502,/usr/admin/developer,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
1989,2025-01-23-23-10,2025-01-23T23:10:30.321Z,4933,124.115.118.95,665,GET,200,/usr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
1990,2025-01-23-23-10,2025-01-23T23:10:29.716Z,4980,115.184.187.42,283,PUT,303,/usr/admin/developer,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1991,2025-01-23-23-10,2025-01-23T23:10:29.108Z,5137,92.169.52.208,4922,GET,500,/usr/admin,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
1992,2025-01-23-23-10,2025-01-23T23:10:28.502Z,5048,155.87.118.60,636,GET,502,/usr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
1993,2025-01-23-23-10,2025-01-23T23:10:27.896Z,4973,3.113.65.194,2604,DELETE,500,/usr/admin,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
1994,2025-01-23-23-10,2025-01-23T23:10:27.278Z,5063,2.109.25.11,3628,GET,303,/usr/admin/developer,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
1995,2025-01-23-23-10,2025-01-23T23:10:26.672Z,5030,168.19.246.129,2061,DELETE,500,/usr/admin,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
1996,2025-01-23-23-10,2025-01-23T23:10:26.066Z,4986,25.65.92.168,4929,POST,304,/usr/admin,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36"
1997,2025-01-23-23-10,2025-01-23T23:10:25.461Z,5068,188.94.14.26,2763,POST,200,/usr/admin,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
1998,2025-01-23-23-10,2025-01-23T23:10:24.854Z,5025,122.162.11.178,759,POST,502,/usr/register,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
1999,2025-01-23-23-10,2025-01-23T23:10:24.247Z,5086,144.127.148.43,861,POST,403,/usr/register,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
2000,2025-01-23-23-10,2025-01-23T23:10:23.641Z,4982,68.182.28.195,2243,POST,404,/usr/admin/developer,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
2001,2025-01-23-23-10,2025-01-23T23:10:23.033Z,4964,105.148.125.20,2828,POST,500,/usr,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
2002,2025-01-23-23-10,2025-01-23T23:10:22.426Z,5048,83.111.38.83,1645,DELETE,500,/usr/register,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
2003,2025-01-23-23-10,2025-01-23T23:10:21.819Z,4943,36.84.179.143,1217,DELETE,200,/usr/admin/developer,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
2004,2025-01-23-23-10,2025-01-23T23:10:21.212Z,5014,208.218.82.4,2812,GET,502,/usr/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329"
2005,2025-01-23-23-10,2025-01-23T23:10:20.607Z,4922,151.219.59.72,3898,POST,200,/usr/admin,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
2006,2025-01-23-23-10,2025-01-23T23:10:20.000Z,4994,76.41.51.169,1544,DELETE,200,/usr/admin/developer,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
2007,2025-01-23-23-10,2025-01-23T23:10:19.393Z,5059,90.103.136.124,2739,DELETE,303,/usr,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
2008,2025-01-23-23-10,2025-01-23T23:10:18.786Z,4986,209.176.222.97,675,PUT,502,/usr/admin/developer,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121"
2009,2025-01-23-23-10,2025-01-23T23:10:18.180Z,4984,36.176.187.210,4958,POST,304,/usr/register,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
2010,2025-01-23-23-10,2025-01-23T23:10:17.573Z,5058,86.155.132.125,4886,DELETE,502,/usr/admin/developer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A"
2011,2025-01-23-23-10,2025-01-23T23:10:16.967Z,4931,56.128.168.225,4056,POST,500,/usr/admin/developer,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
2012,2025-01-23-23-10,2025-01-23T23:10:16.360Z,5009,28.9.152.9,3423,PUT,500,/usr/admin/developer,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
2013,2025-01-23-23-10,2025-01-23T23:10:15.753Z,5083,176.63.99.30,2999,POST,404,/usr/admin,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
2014,2025-01-23-23-10,2025-01-23T23:10:15.146Z,5031,100.151.255.60,934,POST,403,/usr/login,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
2015,2025-01-23-23-10,2025-01-23T23:10:14.539Z,5010,21.2.105.185,3622,DELETE,200,/usr/login,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749"
2016,2025-01-23-23-10,2025-01-23T23:10:13.933Z,4980,36.53.219.121,2256,GET,403,/usr/register,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0"
2017,2025-01-23-23-10,2025-01-23T23:10:13.326Z,5024,219.92.50.21,2112,PUT,304,/usr,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
2018,2025-01-23-23-10,2025-01-23T23:10:12.720Z,5024,172.194.9.201,3327,PUT,303,/usr/register,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"
2019,2025-01-23-23-10,2025-01-23T23:10:12.112Z,4970,191.109.118.140,2026,DELETE,303,/usr/login,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0
